"transaction_id","cardholder_id","card_id","merchant_id","transaction_date","merchant_category","transaction_amount","merchant_country","entry_mode","transaction_currency"
"2645","6440","14334","9139","2025-06-06","cash_advance","6847.47","uk","chip","cad"
"2646","13049","19885","6731","2025-03-27","fuel","2040.64","ae","chip","gbp"
"2647","17033","18467","7263","2025-05-06","gaming","4177.68","ae","chip","cad"
"2648","13075","1068","6616","2025-09-21","fuel","5094.93","fr","chip","gbp"
"2649","9377","10895","8094","2025-01-14","digital_services","8654.33","de","wallet","gbp"
"2650","6728","19541","13248","2025-07-23","jewelry","5951.25","br","contactless","eur"
"2651","10065","1041","497","2025-06-10","gaming","9260.13","ae","manual_keyed","eur"
"2652","5815","5521","7214","2025-01-26","fuel","4925.24","de","contactless","gbp"
"2653","8189","17526","5644","2025-05-27","cash_advance","511.1","br","chip","usd"
"2654","9872","14390","14754","2025-07-16","electronics","8027.35","ae","chip","eur"
"2655","12461","13292","5271","2025-12-07","cash_advance","7827.49","us","manual_keyed","eur"
"2656","15382","12485","2747","2025-09-24","gaming","8013.42","us","contactless","eur"
"2657","10615","21576","14209","2025-05-21","cash_advance","9233.09","de","ecommerce","usd"
"2658","4289","4006","5180","2025-06-22","fuel","7842.38","ae","contactless","cad"
"2659","14494","99","8333","2025-01-03","jewelry","3420.46","uk","contactless","usd"
"2660","15926","20525","13763","2025-01-05","gaming","5617.0","uk","manual_keyed","eur"
"2661","6607","15371","9647","2025-12-02","cash_advance","7789.76","us","chip","gbp"
"2662","13862","20977","2700","2025-01-09","grocery","6674.73","sg","manual_keyed","gbp"
"2663","10374","17993","8224","2025-02-19","digital_services","1773.49","sg","ecommerce","gbp"
"2664","11379","13424","5653","2025-01-13","grocery","8075.24","br","ecommerce","cad"
"2665","12956","8179","9494","2025-10-01","electronics","4900.69","ae","manual_keyed","gbp"
"2666","13395","4946","9836","2025-06-02","travel","1609.68","sg","contactless","gbp"
"2667","14070","13608","7506","2025-08-29","electronics","9160.67","sg","wallet","usd"
"2668","17571","7449","14008","2025-09-06","digital_services","7124.1","sg","wallet","eur"
"2669","6491","6046","1851","2025-06-04","digital_services","980.66","uk","ecommerce","eur"
"2670","14658","1190","1522","2025-12-28","digital_services","3070.02","us","chip","eur"
"2671","8705","9240","6657","2025-04-13","jewelry","5554.2","us","chip","gbp"
"2672","8265","2760","1700","2025-09-22","grocery","2685.88","us","contactless","cad"
"2673","9121","23266","1784","2025-07-12","travel","1837.64","uk","chip","eur"
"2674","579","16268","919","2025-12-07","travel","6149.34","sg","manual_keyed","eur"
"2675","1492","9941","292","2025-12-29","travel","7001.42","de","chip","cad"
"2676","12909","3271","4347","2025-08-10","gaming","142.01","ae","ecommerce","usd"
"2677","9989","13996","12555","2025-11-04","gaming","8086.65","mx","contactless","eur"
"2678","1650","23876","1233","2025-01-11","jewelry","2538.46","ae","wallet","gbp"
"2679","8129","1213","220","2025-04-20","electronics","8921.68","mx","chip","eur"
"2680","5086","11688","14710","2025-11-25","gaming","5885.88","uk","ecommerce","cad"
"2681","17254","14226","5531","2025-09-17","fuel","9021.12","sg","contactless","cad"
"2682","14110","5113","14372","2025-09-05","grocery","7810.22","br","manual_keyed","gbp"
"2683","8490","13039","12368","2025-04-17","grocery","3200.96","uk","ecommerce","eur"
"2684","7307","9664","3423","2025-12-29","grocery","3326.06","sg","manual_keyed","cad"
"2685","17275","13580","1106","2025-12-16","grocery","397.25","sg","contactless","eur"
"2686","4457","9615","5576","2025-11-15","cash_advance","2084.44","br","manual_keyed","cad"
"2687","14837","18664","9096","2025-12-20","electronics","679.36","de","contactless","cad"
"2688","3242","21036","10538","2025-02-03","fuel","8235.25","br","chip","gbp"
"2689","8155","11089","5103","2025-10-14","grocery","2296.33","fr","ecommerce","gbp"
"2690","2635","16938","1607","2025-12-05","electronics","1445.81","fr","wallet","gbp"
"2691","5008","11828","2972","2025-09-28","jewelry","5970.32","uk","contactless","gbp"
"2692","16353","23057","2240","2025-02-04","fuel","6877.03","br","contactless","gbp"
"2693","16967","21590","3079","2025-10-30","fuel","955.31","us","ecommerce","gbp"
"2694","229","16615","4710","2025-05-04","jewelry","4811.1","fr","wallet","cad"
"2695","13155","18674","5322","2025-08-24","gaming","1497.42","us","ecommerce","eur"
"2696","16353","19411","11225","2025-09-12","cash_advance","776.25","ae","contactless","eur"
"2697","17477","19646","7553","2025-04-21","grocery","3022.33","de","ecommerce","usd"
"2698","2837","4108","5698","2025-09-21","travel","1424.55","ae","contactless","eur"
"2699","6950","21738","2454","2025-05-16","travel","638.63","sg","chip","eur"
"2700","11685","13524","2569","2025-06-11","electronics","1313.76","mx","ecommerce","usd"
"2701","9024","17651","6534","2025-07-06","travel","8566.51","mx","chip","eur"
"2702","9754","21228","1586","2025-03-27","travel","7645.43","ae","contactless","gbp"
"2703","14734","3769","8921","2025-12-19","jewelry","1627.04","us","manual_keyed","eur"
"2704","8228","17149","14256","2025-03-28","digital_services","781.22","br","ecommerce","cad"
"2705","7771","24196","11394","2025-02-05","fuel","3417.72","sg","contactless","usd"
"2706","9349","7046","4524","2025-08-11","cash_advance","3972.66","br","contactless","eur"
"2707","11726","11097","14277","2025-11-13","electronics","7879.19","fr","chip","gbp"
"2708","13099","18120","14456","2025-08-27","fuel","1092.39","us","chip","gbp"
"2709","8305","4401","12719","2025-06-07","grocery","5018.33","de","manual_keyed","gbp"
"2710","1770","6959","12544","2025-05-20","travel","5937.98","mx","manual_keyed","usd"
"2711","16091","23883","13874","2025-06-15","travel","6631.6","ae","chip","cad"
"2712","7234","1231","9324","2025-08-20","fuel","938.53","fr","ecommerce","cad"
"2713","17038","23115","6317","2025-11-21","jewelry","1810.77","de","wallet","cad"
"2714","4684","12974","5149","2025-09-13","digital_services","136.22","uk","chip","gbp"
"2715","11835","9369","14777","2025-05-17","electronics","3439.54","fr","manual_keyed","eur"
"2716","9451","5858","13331","2025-03-05","fuel","1887.24","uk","manual_keyed","usd"
"2717","14468","4228","8118","2025-04-10","gaming","8474.25","uk","wallet","eur"
"2718","6111","6525","9019","2025-02-12","digital_services","8282.58","uk","ecommerce","usd"
"2719","6531","10125","4203","2025-06-26","grocery","4094.82","us","contactless","eur"
"2720","9510","16582","7716","2025-10-14","gaming","3303.23","us","manual_keyed","gbp"
"2721","8094","8510","12555","2025-10-06","digital_services","2045.97","de","wallet","usd"
"2722","6378","1142","10375","2025-07-15","travel","6916.27","mx","ecommerce","cad"
"2723","8148","4100","8547","2025-02-23","cash_advance","4253.4","mx","ecommerce","usd"
"2724","2290","12197","3290","2025-08-17","digital_services","5693.29","fr","chip","eur"
"2725","537","21236","3666","2025-02-27","cash_advance","3926.54","mx","manual_keyed","cad"
"2726","10607","19070","11535","2025-04-05","travel","9032.21","mx","wallet","cad"
"2727","7378","143","1518","2025-02-01","gaming","7068.24","ae","contactless","usd"
"2728","4206","12146","4234","2025-02-17","digital_services","1714.76","sg","ecommerce","eur"
"2729","3723","23714","10312","2025-07-08","grocery","8698.12","uk","chip","cad"
"2730","14759","13510","9301","2025-03-10","electronics","7739.23","fr","wallet","usd"
"2731","1581","21271","12067","2025-12-23","grocery","3980.93","mx","wallet","usd"
"2732","3762","5506","4221","2025-11-03","fuel","798.29","ae","manual_keyed","gbp"
"2733","518","4998","5367","2025-06-02","jewelry","592.05","br","contactless","gbp"
"2734","17014","4886","12539","2025-09-07","electronics","1940.74","sg","contactless","gbp"
"2735","13844","11507","4089","2025-03-30","electronics","8136.42","mx","chip","gbp"
"2736","5255","21988","13427","2025-08-12","digital_services","5390.75","br","manual_keyed","cad"
"2737","11936","8882","12793","2025-01-27","gaming","1276.98","de","contactless","eur"
"2738","17468","1333","1598","2025-06-09","fuel","3952.68","ae","chip","gbp"
"2739","1022","22938","2743","2025-05-07","digital_services","7144.75","us","chip","usd"
"2740","12166","3592","2357","2025-12-24","cash_advance","8747.55","sg","manual_keyed","gbp"
"2741","14406","10661","7358","2025-03-28","cash_advance","7963.44","sg","ecommerce","eur"
"2742","9415","23713","2220","2025-08-22","gaming","1033.0","fr","manual_keyed","eur"
"2743","17607","2905","7126","2025-02-21","cash_advance","6136.22","us","wallet","gbp"
"2744","10252","82","11304","2025-07-17","digital_services","3273.82","br","chip","cad"
"2745","4222","646","5079","2025-06-23","cash_advance","6075.36","ae","contactless","gbp"
"2746","14101","11353","14246","2025-07-12","fuel","4488.18","br","ecommerce","gbp"
"2747","15815","3185","14327","2025-04-03","electronics","242.66","us","ecommerce","usd"
"2748","4430","8616","2796","2025-07-20","jewelry","1390.95","de","wallet","eur"
"2749","8705","15832","6326","2025-11-08","jewelry","3647.19","br","chip","eur"
"2750","4692","5934","13197","2025-03-20","cash_advance","2259.78","ae","manual_keyed","usd"
"2751","8133","2380","6118","2025-09-09","digital_services","7581.44","fr","manual_keyed","cad"
"2752","17149","19786","9707","2025-03-07","fuel","9478.33","uk","manual_keyed","usd"
"2753","9149","8983","6035","2025-08-31","gaming","4575.32","mx","ecommerce","eur"
"2754","6889","16398","8746","2025-02-10","travel","7651.1","uk","ecommerce","eur"
"2755","5847","11775","10511","2025-05-26","travel","4049.6","br","contactless","gbp"
"2756","2851","7475","12738","2025-06-11","gaming","4781.35","sg","wallet","eur"
"2757","4591","18558","9025","2025-10-19","cash_advance","4056.62","de","chip","cad"
"2758","1028","7095","13775","2025-04-04","jewelry","6113.62","br","wallet","eur"
"2759","15494","21856","2471","2025-10-04","cash_advance","8441.19","sg","ecommerce","cad"
"2760","16792","23260","2922","2025-05-27","fuel","9379.97","br","wallet","usd"
"2761","4116","23538","11453","2025-08-29","electronics","1808.86","mx","wallet","gbp"
"2762","14080","19665","1036","2025-04-06","travel","44.44","de","manual_keyed","cad"
"2763","5772","9276","2429","2025-07-13","digital_services","7254.29","sg","contactless","usd"
"2764","4740","13015","4492","2025-03-31","cash_advance","2557.8","uk","manual_keyed","cad"
"2765","7637","3963","8798","2025-12-11","gaming","8151.54","us","ecommerce","eur"
"2766","8836","14126","929","2025-06-09","electronics","9222.73","de","contactless","eur"
"2767","10490","14472","907","2025-06-22","travel","8471.29","us","chip","gbp"
"2768","16154","24028","12351","2025-09-14","cash_advance","374.6","fr","ecommerce","cad"
"2769","7652","14715","7810","2025-11-04","cash_advance","5757.62","ae","manual_keyed","cad"
"2770","11022","1929","6974","2025-03-21","travel","8210.11","uk","contactless","usd"
"2771","7455","19503","5591","2025-02-23","travel","8788.16","fr","ecommerce","eur"
"2772","6643","16648","7396","2025-09-13","jewelry","3292.18","us","ecommerce","cad"
"2773","7038","4069","13567","2025-02-08","travel","3202.39","us","wallet","gbp"
"2774","15650","22178","540","2025-03-25","digital_services","998.83","uk","wallet","usd"
"2775","8421","3998","8930","2025-12-19","grocery","2614.37","fr","manual_keyed","eur"
"2776","6760","18656","3306","2025-08-10","cash_advance","2341.71","sg","contactless","eur"
"2777","14385","3951","11331","2025-01-22","cash_advance","1732.8","fr","contactless","cad"
"2778","13937","13148","6284","2025-10-22","digital_services","911.5","sg","chip","eur"
"2779","5348","12859","554","2025-10-29","digital_services","6673.6","us","wallet","eur"
"2780","3551","8798","10927","2025-04-17","gaming","7163.32","br","ecommerce","cad"
"2781","1510","16876","2515","2025-04-18","travel","5881.06","mx","manual_keyed","usd"
"2782","17218","20202","7839","2025-02-21","gaming","1019.15","de","contactless","usd"
"2783","17167","14501","5920","2025-01-20","fuel","644.09","de","chip","usd"
"2784","15796","14383","11823","2025-11-19","travel","4332.02","uk","ecommerce","cad"
"2785","9354","16060","7756","2025-10-26","gaming","8361.7","br","manual_keyed","usd"
"2786","12178","12462","6096","2025-09-25","jewelry","4205.39","uk","ecommerce","cad"
"2787","15258","8950","11890","2025-07-28","electronics","5133.65","mx","manual_keyed","gbp"
"2788","3641","4681","11686","2025-07-10","grocery","2436.32","fr","wallet","eur"
"2789","17879","10770","1537","2025-03-21","fuel","2682.13","ae","ecommerce","gbp"
"2790","14207","23488","3890","2025-10-23","jewelry","5452.5","fr","wallet","gbp"
"2791","14978","15693","2899","2025-04-08","travel","1745.94","ae","wallet","gbp"
"2792","15337","17313","1597","2025-06-18","electronics","4856.44","ae","wallet","eur"
"2793","8784","7319","4434","2025-11-23","cash_advance","8613.11","de","wallet","eur"
"2794","16540","16336","9135","2025-09-19","cash_advance","8205.69","ae","chip","usd"
"2795","14450","19198","5210","2025-11-13","digital_services","5843.42","us","wallet","usd"
"2796","9053","11234","4378","2025-07-14","fuel","6095.22","uk","chip","usd"
"2797","16632","19267","12581","2025-10-01","electronics","2286.99","sg","manual_keyed","gbp"
"2798","4216","3314","13474","2025-11-23","cash_advance","3170.36","de","ecommerce","eur"
"2799","9028","16849","5183","2025-02-10","gaming","2010.34","br","ecommerce","usd"
"2800","3504","20466","8370","2025-07-25","gaming","2889.8","us","wallet","cad"
"2801","5359","327","12554","2025-05-31","digital_services","6603.31","br","contactless","cad"
"2802","7114","15771","7195","2025-05-31","gaming","7237.54","us","contactless","gbp"
"2803","8397","10381","9180","2025-06-06","grocery","2291.31","ae","contactless","cad"
"2804","3284","4562","14684","2025-02-27","digital_services","2502.97","mx","wallet","gbp"
"2805","1395","4433","10165","2025-04-07","fuel","6829.09","uk","manual_keyed","cad"
"2806","637","1820","903","2025-01-26","grocery","7949.26","sg","manual_keyed","eur"
"2807","1978","5108","11620","2025-01-08","electronics","9436.31","uk","ecommerce","cad"
"2808","8350","912","12643","2025-08-29","fuel","4075.69","uk","ecommerce","cad"
"2809","16745","23660","8176","2025-11-04","grocery","5097.37","de","ecommerce","cad"
"2810","3221","19285","4339","2025-10-08","travel","7128.16","mx","contactless","eur"
"2811","16324","18687","4985","2025-12-08","digital_services","4935.28","sg","chip","usd"
"2812","9736","117","6118","2025-02-15","fuel","6597.2","br","contactless","cad"
"2813","11507","21143","12375","2025-09-22","grocery","368.55","fr","chip","eur"
"2814","15513","16285","1601","2025-09-03","grocery","2065.11","br","ecommerce","eur"
"2815","17591","14912","8165","2025-03-01","electronics","5934.65","fr","contactless","cad"
"2816","8325","9267","10263","2025-07-06","fuel","7517.17","mx","wallet","cad"
"2817","10031","22619","769","2025-11-27","digital_services","6739.76","us","chip","cad"
"2818","4228","15196","8957","2025-10-01","gaming","9076.65","us","chip","cad"
"2819","10162","18965","9298","2025-11-29","gaming","2447.86","fr","chip","eur"
"2820","13977","450","8421","2025-09-19","fuel","7166.45","sg","manual_keyed","cad"
